ID,PO_BOX,ADDRESS_FULL,CITY,PROVINCE,POSTAL_CODE,COUNTRY,GEO_LATITUDE,GEO_LONGITUDE,HA_ID,HA_NAME,NUM_PHYSICIANS
PCC_0378,,582 GOLDSTREAM AVE UNIT 104,VICTORIA,BC,V9B 2W7,CANADA,48.4468276,-123.4871348,4 VIHA,Vancouver Island,5
PCC_0379,,59 PENDER ST W,VANCOUVER,BC,V6B 1R3,CANADA,49.2812296,-123.1067763,3 VCHA,Vancouver Coastal,10
PCC_0380,,"WEST COLUMBIA MEDICAL CENTRE, 203, 595 COLUMBIA ST W",KAMLOOPS,BC,V2C 1K7,CANADA,50.6723644,-120.3528973,1 IHA,Interior,1
PCC_0381,,"UBC HEALTH CLINIC, 320, 5950 UNIVERSITY BLVD",VANCOUVER,BC,V6T 1Z3,CANADA,49.2658095,-123.2462171,3 VCHA,Vancouver Coastal,2
PCC_0382,,"HIGHROADS MEDICAL CLINICS KERRISDALE, 5960 EAST BOULEVARD",VANCOUVER,BC,V6M 3V4,CANADA,49.2322108,-123.1550281,3 VCHA,Vancouver Coastal,3
PCC_0383,,102 5990 FRASER ST,VANCOUVER,BC,V5W 2Z7,CANADA,49.2304857,-123.0902114,3 VCHA,Vancouver Coastal,10
PCC_0384,,"KOOTENAY MEDICAL CENTRE, 601 KOOTENAY ST",NELSON,BC,V1L 1L1,CANADA,49.4901652,-117.2956268,1 IHA,Interior,6
PCC_0385,PO BOX 400,"GOLD RIVER HEALTH CENTRE, 601 TRUMPETER DR",GOLD RIVER,BC,VOP 1G0,CANADA,49.7807229,-126.0516239,,,2
PCC_0386,,"140, 6011 NO 1 RD",RICHMOND,BC,V7C 1T4,CANADA,49.1697706,-123.1817142,3 VCHA,Vancouver Coastal,5
PCC_0387,,"EXPRESS CARE MEDICAL CLINIC, 25, 6014 VEDDER RD",CHILLIWACK,BC,V2R 5M4,CANADA,49.1144022,-121.9573526,2 FHA,Fraser,1
PCC_0388,,"MISSION PARK MALL, MISSION PARK MEDICAL CENTRE, 11, 605 KLO RD",KELOWNA,BC,V1Y 8E7,CANADA,49.8617421,-119.4888808,1 IHA,Interior,1
PCC_0389,,"MEDICAL CLINIC, 6111 RIVER RD",RICHMOND,BC,V7C 0A2,CANADA,49.1747959,-123.1515328,3 VCHA,Vancouver Coastal,1
PCC_0390,,"HEALTH CONNECTIONS CLINIC, 615 10TH ST",COURTENAY,BC,V9N 1R2,CANADA,49.6862324,-125.0002666,4 VIHA,Vancouver Island,2
PCC_0391,PO BOX 70,6173 KOOTENAY ST,OLIVER,BC,V0H 1T0,CANADA,49.1825723,-119.5514712,1 IHA,Interior,3
PCC_0392,,"6184 FRASER ST, PACIFIC MEDICAL CENTRE",VANCOUVER,BC,V5W 3A1,CANADA,49.2285234,-123.0902657,3 VCHA,Vancouver Coastal,3
PCC_0393,,"STATION SQUARE MEDICAL CLINIC, 6200 MCKAY AVE",BURNABY,BC,V5H 4L7,CANADA,49.2268691,-123.0042019,2 FHA,Fraser,1
PCC_0394,,"DOWNTOWN EASTSIDE CONNECTIONS CLINIC, 623 POWELL ST",VANCOUVER,BC,V6A 1H2,CANADA,49.2830574,-123.0908314,3 VCHA,Vancouver Coastal,2
PCC_0395,,"304, 625 FIFTH AVE",NEW WESTMINSTER,BC,V3M 1X4,CANADA,49.211409,-122.9200988,2 FHA,Fraser,2
PCC_0396,,"HOPE TO HEALTH RESEARCH AND INNOVATION CLINIC, 625 POWELL ST",VANCOUVER,BC,V6A 1H2,CANADA,49.2832949,-123.0907871,3 VCHA,Vancouver Coastal,4
PCC_0397,,"MAIN ST MEDICAL ASSOCIATES, 6307 MAIN ST",OLIVER,BC,V0H 1T0,CANADA,49.1842832,-119.5500087,1 IHA,Interior,1
PCC_0398,,"LANGLEY CROSSING MEDICAL CENTRE, 201, 6339 200 TH ST",LANGLEY,BC,V2Y 1A2,CANADA,49.11817,-122.6704536,2 FHA,Fraser,2
PCC_0399,,644 FRONT ST,QUESNEL,BC,V2J 2K8,CANADA,52.9832085,-122.4985814,5 NHA,Northern,5
PCC_0400,,"CARETEL MEDICAL CLINIC, 6447 FRASER ST",VANCOUVER,BC,V5W 3A6,CANADA,49.2260278,-123.0908069,3 VCHA,Vancouver Coastal,2
PCC_0401,,"MEDICAL ARTS CENTRE, 30, 650 TERMINAL AVE S",NANAIMO,BC,V9R 5E2,CANADA,49.1642304,-123.9333756,4 VIHA,Vancouver Island,1
PCC_0402,,"OAKRIDGE CENTRE, MED/DENTAL BLDG, 226, 650 41ST AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,1
PCC_0403,,"SOUTH TOWER, 222, 650 41 AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,2
PCC_0404,,"OAKRIDGE CENTRE, SOUTH TOWER, 203, 650 41 AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,4
PCC_0405,,"OAKRIDGE CENTRE, SOUTH TOWER, SUITE 312, 650 41ST AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,7
PCC_0406,,"OAKRIDGE, FORWARD CARE MEDICAL CLINIC, 209, 650 41ST AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,9
PCC_0407,,"FRASERVIEW MEDICAL ASSOCIATES, 665 FRONT ST",QUESNEL,BC,V2J 5J5,CANADA,52.9830269,-122.4994183,5 NHA,Northern,1
PCC_0408,,"FRASERVIEW CLINIC, 32, 665 FRONT ST",QUESNEL,BC,V2J 5J5,CANADA,52.9830269,-122.4994183,5 NHA,Northern,5
PCC_0409,,"GABRIOLA COMMUNITY HEALTH CENTRE, 695 CHURCH ST",GABRIOLA,BC,V0R 1X3,CANADA,49.1785071,-123.8363367,4 VIHA,Vancouver Island,5
PCC_0410,,"SNAW, NAW, AS HEALTH CENTRE, 700 CAPILANO RD",LANTZVILLE,BC,V0R 2H0,CANADA,49.2489671,-124.1232206,4 VIHA,Vancouver Island,1
PCC_0411,,"702, 1228 MARINASIDE CENTRE",VANCOUVER,BC,V6Z 2W4,CANADA,49.1801403,-123.9470898,3 VCHA,Vancouver Coastal,1
PCC_0412,PO BOX 159,7040 CHEAM AVE,AGASSIZ,BC,V0M 1A3,CANADA,49.2381485,-121.7648095,2 FHA,Fraser,5
PCC_0413,,"COOL AID COMMUNITY HEALTH SERVICES, 1 FLOOR, 713 JOHNSON ST",VICTORIA,BC,V8W 1M8,CANADA,48.4268521,-123.3639443,4 VIHA,Vancouver Island,3
PCC_0414,,"COOL AID COMMUNITY HEALTH CLINIC, 713 JOHNSON ST",VICTORIA,BC,V8W 1M8,CANADA,48.4268521,-123.3639443,4 VIHA,Vancouver Island,6
PCC_0415,PO BOX 476,"LANTZVILLE MEDICAL CLINIC, 7175 LANTZVILLE RD",LANTZVILLE,BC,V0R 2H0,CANADA,49.249061,-124.0739584,4 VIHA,Vancouver Island,1
PCC_0416,PO BOX 190,"SOW'S EAR MEDICAL CLINIC, 7186 LANTZVILLE RD",LANTZVILLE,BC,V0R 2H0,CANADA,49.2504312,-124.0740526,4 VIHA,Vancouver Island,8
PCC_0417,,"HARMONY COURT CARE CENTER, 7197 CANADA WAY, 2 FLOOR",BURNABY,BC,V5E 4A6,CANADA,49.2246217,-122.941799,2 FHA,Fraser,1
PCC_0418,,7297 MAIN ST,VANCOUVER,BC,V5X 3J3,CANADA,49.2185799,-123.1019728,3 VCHA,Vancouver Coastal,3
PCC_0419,,"MISSION OAKS MEDICAL CENTRE, 7298 HURD ST, 2 FLOOR",MISSION,BC,V2V 3H5,CANADA,49.1348623,-122.3319461,2 FHA,Fraser,2
PCC_0420,,"NEW CANADIAN CLINIC, BURNABY, 204, 7315 EDMONDS ST",BURNABY,BC,V3N 1A7,CANADA,49.2188456,-122.9516147,2 FHA,Fraser,1
PCC_0421,,"PRIMECARE MEDICAL CENTRE, 202, 7315 EDMONDS ST",BURNABY,BC,V3N 1A7,CANADA,49.2188456,-122.9516147,2 FHA,Fraser,13
PCC_0422,,"ASANTE CENTRE PRIMARY CARE CLINIC, SURREY OFFICE, 303, 7337 137 ST",SURREY,BC,V3W 1A4,CANADA,49.1360178,-122.8430695,2 FHA,Fraser,1
PCC_0423,PO BOX 1000,"HOPE MEDICAL CENTRE, 735 4 AVE",HOPE,BC,V0X 1L0,CANADA,49.3814862,-121.4398775,2 FHA,Fraser,9
PCC_0424,,"WESTWIND MEDICAL CLINIC, 107, 735 GOLDSTREAM AVE",VICTORIA,BC,V9B 2X4,CANADA,48.4476792,-123.4979688,4 VIHA,Vancouver Island,1
PCC_0425,,"7380 WESTMINSTER HWY, MINORU MEDICAL CLINIC",RICHMOND,BC,V6X 1A1,CANADA,49.1698938,-123.1416193,3 VCHA,Vancouver Coastal,1
PCC_0426,,"IN, PHASE CARE CLINIC, 7381 HURD ST",MISSION,BC,V2V 3H8,CANADA,49.1361325,-122.3329837,2 FHA,Fraser,1
PCC_0427,,"BURNS LAKE MEDICAL CLINIC, 744 CENTER ST",BURNS LAKE,BC,V0J 1E0,CANADA,54.2356547,-125.7589747,5 NHA,Northern,3
PCC_0428,PO BOX 400,"GRAND FORKS MEDICAL CLINIC, 7486 2 ST",GRAND FORKS,BC,V0H 1H0,CANADA,49.0348458,-118.4378994,1 IHA,Interior,3
PCC_0429,,"EDMONDS MEDICAL CLINIC, C, 7487 EDMONDS ST",BURNABY,BC,V3N 1B3,CANADA,49.221894,-122.9456905,2 FHA,Fraser,1
PCC_0430,,"912, 750 BROADWAY W",VANCOUVER,BC,V5Z 1H8,CANADA,49.2630118,-123.1210731,3 VCHA,Vancouver Coastal,4
PCC_0431,,"MEDICAL CLINIC, 7511 120 ST APT 105",DELTA,BC,V4C 0C1,CANADA,49.1396287,-122.8909504,2 FHA,Fraser,2
PCC_0432,,"107, 755 GOLDSTREAM AVE",LANGFORD,BC,V9B 2X4,CANADA,48.4480525,-123.4985025,4 VIHA,Vancouver Island,5
PCC_0433,,"BURNABY MEDICAL CLINIC, 7568 6 ST",BURNABY,BC,V3N 3M3,CANADA,49.223172,-122.9323184,2 FHA,Fraser,1
PCC_0434,,"MEDCARE PLUS MEDICAL CLINIC, 7618 6 ST",BURNABY,BC,V3N 0G6,CANADA,49.2225183,-122.9315105,2 FHA,Fraser,2
PCC_0435,,"KINGSFOIL CLINIC, 764 BERNARD AVE",KELOWNA,BC,V1Y 6P5,CANADA,49.8866003,-119.4867304,1 IHA,Interior,2
PCC_0436,,"ANNE VOGEL CLINIC, 7671 ALDERBRIDGE WAY",RICHMOND,BC,V6X 1Z9,CANADA,49.1746793,-123.1444101,3 VCHA,Vancouver Coastal,1
PCC_0437,,"THE DOCTORS' OFFICE, 103, 777 BROADWAY W",VANCOUVER,BC,V5Z 4J7,CANADA,49.2636141,-123.1213655,3 VCHA,Vancouver Coastal,1
PCC_0438,BOX 330,"OSOYOOS MEDICAL CENTRE, 7802 SPARTAN DR",OSOYOOS,BC,V0H 1V2,CANADA,49.0341854,-119.4641714,1 IHA,Interior,4
PCC_0439,,788 GRANT AVE,COURTENAY,BC,V9N 2T3,CANADA,49.6879278,-125.0007285,4 VIHA,Vancouver Island,7
PCC_0440,,"ORCHID MEDICAL CLINIC, UNIT D120, 805 BOYD ST",NEW WESTMINSTER,BC,V3M 5X2,CANADA,49.192676,-122.9475427,2 FHA,Fraser,1
PCC_0441,,"TRU MEDICAL CLINIC, 805 TRU WAY",KAMLOOPS,BC,V2C 0C8,CANADA,50.672534,-120.3703013,1 IHA,Interior,1
PCC_0442,,"105, 8056 KING GEORGE BLVD",SURREY,BC,V3W 5B5,CANADA,49.1490121,-122.8452577,2 FHA,Fraser,3
PCC_0443,,806 VERNON ST,NELSON,BC,V1L 4G5,CANADA,49.49425,-117.28996,1 IHA,Interior,9
PCC_0444,,"COPEMAN HEALTHCARE CENTRE, 200, 808 NELSON ST",VANCOUVER,BC,V6Z 2H2,CANADA,49.2800024,-123.124897,3 VCHA,Vancouver Coastal,1
PCC_0445,,"SUITE 300, 808 NELSON ST",VANCOUVER,BC,V6Z 2H2,CANADA,49.2800024,-123.124897,3 VCHA,Vancouver Coastal,20
PCC_0446,,"OAKMONT MEDICAL CENTRE, 809 41ST AVE W, SUITE 270, 809 WEST 41ST",VANCOUVER,BC,V5Z 2N6,CANADA,49.2341301,-123.1243196,3 VCHA,Vancouver Coastal,1
PCC_0447,,"VANCOUVER COASTAL HEALTH, GILWEST CLINIC, 8100 GRANVILLE AVE",RICHMOND,BC,V6Y 3T6,CANADA,49.1621702,-123.1347193,3 VCHA,Vancouver Coastal,2
PCC_0448,,"MEDICAL CLINIC, 815 CAMBIE ST",VANCOUVER,BC,V6B 2P4,CANADA,49.2781424,-123.1156127,3 VCHA,Vancouver Coastal,2
PCC_0449,,816 103 AVE,DAWSON CREEK,BC,V1G 2E9,CANADA,55.7569231,-120.2259247,5 NHA,Northern,3
PCC_0450,,"VICTORIA YOUTH CLINIC, 3 FLOOR, 818 DOUGLAS ST",VICTORIA,BC,V8W 2B6,CANADA,48.4227881,-123.3662486,4 VIHA,Vancouver Island,2
PCC_0451,,"VICTORIA YOUTH CLINIC, 818 DOUGLAS ST",VICTORIA,BC,V8W 2B6,CANADA,48.4227881,-123.3662486,4 VIHA,Vancouver Island,2
PCC_0452,,8195 120 ST,DELTA,BC,V4C 6P7,CANADA,49.1513153,-122.8918962,2 FHA,Fraser,3
PCC_0453,,"SOLIS INTEGRATIVE HEALTH CENTRE, 823 BAKER ST",NELSON,BC,V1L 4J8,CANADA,49.4941951,-117.2889418,1 IHA,Interior,1
PCC_0454,,8249 EAGLE LANDING PKY UNIT 620,CHILLIWACK,BC,V2R 0P9,CANADA,49.1527121,-121.978137,2 FHA,Fraser,2
PCC_0455,PO BOX 1170,"GOLDEN MEDICAL CLINIC, 826 9 AVE",GOLDEN,BC,V0A 1H0,CANADA,51.2970109,-116.9655912,1 IHA,Interior,9
PCC_0456,BOX 1170,"GOLDEN MEDICAL CLINIC, 826 9 ST N",GOLDEN,BC,V0A 1H2,CANADA,51.3058846,-116.9741356,1 IHA,Interior,3
PCC_0457,PO BOX 410,826 THOMPSON AVE,CHASE,BC,V0E 1M1,CANADA,50.8186279,-119.6854186,1 IHA,Interior,2
PCC_0458,,"DESERT DOCTORS CLINIC, 8305 78 AVE",OSOYOOS,BC,V0H 1V0,CANADA,49.0338638,-119.4644495,1 IHA,Interior,1
PCC_0459,,"IMPERIAL FAMILY HEALTH CENTRE, 8318 120 ST UNIT 309, 120TH ST",SURREY,BC,V3W 3N4,CANADA,49.1543914,-122.8898401,2 FHA,Fraser,1
PCC_0460,PO BOX 159,"SADDLE MOUNTAIN MEDICAL CLINIC, 2, 84 BROADWAY ST",NAKUSP,BC,V0G 1R0,CANADA,50.2384139,-117.7981406,1 IHA,Interior,1
PCC_0461,,"84 HASTINGS ST W, PROVIDENCE CROSSTOWN CLINIC",VANCOUVER,BC,V6B 1G6,CANADA,49.2818947,-123.1069414,3 VCHA,Vancouver Coastal,2
PCC_0462,,"SOUTH COWICHAN MEDICAL CLINIC, 845 DELOUME RD UNIT A",MILL BAY,BC,V0R 2P2,CANADA,48.6516588,-123.5615611,4 VIHA,Vancouver Island,1
PCC_0463,,"SOUTH COWICHAN MEDICAL CLINIC, 845 DELOUME RD, UNIT A",MILL BAY,BC,V0R 2P2,CANADA,48.6516588,-123.5615611,4 VIHA,Vancouver Island,2
PCC_0464,,"MEDLIFE MEDICAL CLINIC, 108, 845 MARINE DR",NORTH VANCOUVER,BC,V7P 0A8,CANADA,49.3208076,-123.0964231,3 VCHA,Vancouver Coastal,3
PCC_0465,,"PARSA MEDICAL CLINIC, 850 MARINE DR",NORTH VANCOUVER,BC,V7P 1M5,CANADA,49.3220884,-123.0964942,3 VCHA,Vancouver Coastal,1
PCC_0466,,851 SEYMOUR ST,KAMLOOPS,BC,V2C 2H6,CANADA,50.6747136,-120.3198926,1 IHA,Interior,5
PCC_0467,,"HAPPY FACE MEDICAL CLINIC, UNIT 7, 8590 200ST",LANGLEY,BC,V2Y 2B9,CANADA,49.1584631,-122.6670334,2 FHA,Fraser,2
PCC_0468,,"MARPOLE MEDICAL CLINIC, 8675 GRANVILLE ST",VANCOUVER,BC,V6P 5A3,CANADA,49.2073962,-123.1409718,3 VCHA,Vancouver Coastal,5
PCC_0469,,8679 120 ST,DELTA,BC,V4C 6R4,CANADA,49.1612473,-122.8904775,2 FHA,Fraser,2
PCC_0470,,"130, 8780 BLUNDELL RD",RICHMOND,BC,V6Y 3Y8,CANADA,49.1549946,-123.1257594,3 VCHA,Vancouver Coastal,2
PCC_0471,,"SUITE 202, 888 8 AVE W",VANCOUVER,BC,V5Z 3Y1,CANADA,49.2640136,-123.1235113,3 VCHA,Vancouver Coastal,4
PCC_0472,,"SIMON FRASER UNIVERSITY, HEALTH & COUNSELLING SERVICES, 8888 UNIVERSITY DR",BURNABY,BC,V5A 1S6,CANADA,49.2765276,-122.9183303,2 FHA,Fraser,6
PCC_0473,,"NORTH DELTA MEDICAL CLINIC, 8919 120 ST",DELTA,BC,V4C 6R6,CANADA,49.1654776,-122.8904933,2 FHA,Fraser,2
PCC_0474,,"106, 8927 152 ST",SURREY,BC,V3R 4E5,CANADA,49.1651524,-122.8016852,2 FHA,Fraser,2
PCC_0475,,8999 SCHOOL ST,CHILLIWACK,BC,V2P 4L5,CANADA,49.1655841,-121.9607173,2 FHA,Fraser,2
PCC_0476,PO BOX 2019,"ROCKY MOUNTAIN HEALTH CENTRE, 901 5 AVE",FERNIE,BC,V0B 1M0,CANADA,49.508097,-115.0618739,1 IHA,Interior,3
PCC_0477,BOX 100,"KOOTENAY MICRO PRACTICE, 300, 901 FRONT ST, MAIL",NELSON,BC,V1L 4C1,CANADA,49.4967906,-117.2904374,1 IHA,Interior,1
PCC_0478,,"4, 9025,160TH ST",SURREY,BC,V4N 2X7,CANADA,49.1669154,-122.7813251,2 FHA,Fraser,3
PCC_0479,,"GALIANO HEALTH CARE CENTRE, 908 BURRILL RD",GALIANO,BC,V0N 1P0,CANADA,48.8714644,-123.3206518,4 VIHA,Vancouver Island,2
PCC_0480,,"VILLAGE MEDICAL CLINIC, 9089 GLOVER RD",LANGLEY,BC,V1M 3S3,CANADA,49.112429,-122.6454178,2 FHA,Fraser,1
PCC_0481,PO BOX 130,"VILLAGE MEDICAL CLINIC, 1, 9089 GLOVER RD",FORT LANGLEY,BC,V1M 2R5,CANADA,49.1676937,-122.5812094,2 FHA,Fraser,2
PCC_0482,,"BEAR CREEK MEDICAL CLINIC, 9093 KING GEORGE BLVD",SURREY,BC,V3V 5V7,CANADA,49.1677528,-122.8461524,2 FHA,Fraser,1
PCC_0483,,"BEAR CREEK MEDICAL CLINIC, 105, 9093 KING GEORGE BLVD",SURREY,BC,V3V 5V7,CANADA,49.1677528,-122.8461524,2 FHA,Fraser,6
PCC_0484,,"THE YOUNG CLINIC, 203, 9123 MARY ST",CHILLIWACK,BC,V2P 4H7,CANADA,49.1681573,-121.9610562,2 FHA,Fraser,6
PCC_0485,PO BOX 1619,9140 GRANVILLE ST,PORT HARDY,BC,V0N 2P0,CANADA,50.7210678,-127.5024595,4 VIHA,Vancouver Island,6
PCC_0486,,"KING EDWARD MEDICAL CENTRE, 920 KING EDWARD AVE W",VANCOUVER,BC,V5Z 2E2,CANADA,49.249086,-123.1257305,3 VCHA,Vancouver Coastal,1
PCC_0487,,921A CANADA AVE,DUNCAN,BC,V9L 1V2,CANADA,48.7842866,-123.7088712,4 VIHA,Vancouver Island,2
PCC_0488,,"PANDORA CLINIC, 922 PANDORA ST",VICTORIA,BC,V8V 3P3,CANADA,48.4277813,-123.3578071,4 VIHA,Vancouver Island,5
PCC_0489,,"SCOTT CARE PHARMACY AND MEDICAL CLINIC, 202, 9278 SCOTT RD",SURREY,BC,V3V 4B8,CANADA,49.1716583,-122.8896584,2 FHA,Fraser,2
PCC_0490,,"CAPILANO MALL, 935 MARINE DR, CURE MEDICAL CLINIC",NORTH VANCOUVER,BC,V7P 1S3,CANADA,49.3214885,-123.1003144,3 VCHA,Vancouver Coastal,2
PCC_0491,PO BOX 8000,937 7 AVE,INVERMERE,BC,V0A 1K0,CANADA,50.5058308,-116.0284293,1 IHA,Interior,5
PCC_0492,,"AISHA MEDICAL CLINIC, 107, 9385 SCOTT RD",DELTA,BC,V4C 0B5,CANADA,49.1737148,-122.8906727,2 FHA,Fraser,2
PCC_0493,,"ELICARE MEDICAL CLINIC, 282 9600 CAMERON ST",BURNABY,BC,V3J 7N3,CANADA,49.2526712,-122.8981429,2 FHA,Fraser,3
PCC_0494,,"CAMERON MEDICAL CENTRE, 240, 9600 CAMERON ST",BURNABY,BC,V3J 7N3,CANADA,49.2526712,-122.8981429,2 FHA,Fraser,4
PCC_0495,,"G2, 9639 137A ST",SURREY,BC,V3T 0M1,CANADA,49.178002,-122.8423162,2 FHA,Fraser,4
PCC_0496,,"GRACE MEDICAL CLINIC, 9655 137 ST",SURREY,BC,V3T 4G8,CANADA,49.1780932,-122.8435855,2 FHA,Fraser,2
PCC_0497,BOX 59,"CORTES COMMUNITY HEALTH CENTRE, 983 BEASLEY RD",MANSONS LANDING,BC,V0P 1K0,CANADA,50.0590026,-124.9792259,4 VIHA,Vancouver Island,1
PCC_0498,,"LIVEWELL MEDICAL CENTRE, 9839 138 ST",SURREY,BC,V3T 5E3,CANADA,49.1815689,-122.8398244,2 FHA,Fraser,2
PCC_0499,,"ABC MEDICAL CLINIC, 9842 101 AVE",FORT ST JOHN,BC,V1J 2B2,CANADA,56.2476385,-120.8452216,5 NHA,Northern,8
PCC_0500,,"LOUGHED MALL, 300, 9855 AUSTIN RD, VIVA CARE MEDICAL GROUP",BURNABY,BC,V3J 1N5,CANADA,49.2512273,-122.8958631,2 FHA,Fraser,2
PCC_0501,,"HIGHROADS MEDICAL CLINIC, 101, 9855 AUSTIN AVE",BURNABY,BC,V3J 1N4,CANADA,49.2512273,-122.8958631,2 FHA,Fraser,2
PCC_0502,,"CHEMAINUS MEDICAL CLINIC, 9892 ESPLANADE ST",CHEMAINUS,BC,V0R 1K1,CANADA,48.9262952,-123.7163167,4 VIHA,Vancouver Island,5
PCC_0503,BAG 999,WRINCH MEMORIAL DOCTORS CLINIC,HAZELTON,BC,V0J 1Y0,CANADA,,,5 NHA,Northern,2
PCC_0504,BOX 1090,UCLUELET MEDICAL CENTRE,UCLUELET,BC,V0R 3A0,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0505,BOX 1878,BASTION MEDICAL CENTRE,REVELSTOKE,BC,V0E 2S0,CANADA,,,1 IHA,Interior,1
PCC_0506,BOX 211,OKANAGAN FALLS MEDICAL CLINIC,OKANAGAN FALLS,BC,V0H 1R0,CANADA,,,1 IHA,Interior,1
PCC_0507,BOX 369,"RIVER CITY MEDICAL CENTRE, STATION A",CAMPBELL RIVER,BC,V9W 5B6,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0508,BOX 730,"SALMON ARM MEDICAL CLINIC, STN MAIN",SALMON ARM,BC,V1E 4N8,CANADA,,,1 IHA,Interior,1
PCC_0509,BOX 9200,DIAMOND HEAD MEDICAL CLINIC,SQUAMISH,BC,V8B 0C1,CANADA,,,3 VCHA,Vancouver Coastal,1
PCC_0510,BOX 998,THE MEDICAL CLINIC,MERRITT,BC,V1K 1B8,CANADA,,,1 IHA,Interior,1
PCC_0511,"BOX, 11666","DR JENNIFER CHOI'S MAIL LAITY ST, DR JENNIFER CHOIS MAILBOX DOCTORS LOUNGE AT",MAPLE RIDGE,BC,V2X 5A3,CANADA,,,2 FHA,Fraser,1
PCC_0512,,"BOX, ROYAL C DOCTOR'S MAIL COLUMBIA ST E",NEW WESTMINSTER,BC,V3L 3W7,CANADA,,,2 FHA,Fraser,1
PCC_0513,"BOX, ROYAL J",UDOCTOR'S MAIL BAY ST,VICTORIA,BC,V8R 1J8,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0514,,"TLC MEDICAL CLINIC, 250 7155, KINGSWAY",BURNABY,BC,V5E 0A6,CANADA,49.8407852,-124.5231098,2 FHA,Fraser,1
PCC_0515,,"PRIMACY CLINIC, 8195 SCOTT RD",DELTA,BC,V4C 6P7,CANADA,49.1500573,-122.8915485,2 FHA,Fraser,1
PCC_0516,,"WESTGATE MEDICAL CLINIC, 402, 40395 LOUGHEED HIGHWAY",MAPLE RIDGE,BC,V2X 2P9,CANADA,49.1829614,-122.5531452,2 FHA,Fraser,1
PCC_0517,PO BOX 4316,0RPO RICHMOND CENTRE,RICHMOND,BC,V6Y 3Y3,CANADA,,,3 VCHA,Vancouver Coastal,1
PCC_0518,PO BOX 10,TEXADA HEALTH CENTRE,GILLIES BAY,BC,V0N 1W0,CANADA,,,3 VCHA,Vancouver Coastal,1
PCC_0519,PO BOX 1149,FORT ST JAMES MEDICAL CLINIC,FORT ST JAMES,BC,V0J 1P0,CANADA,,,5 NHA,Northern,3
PCC_0520,PO BOX 1170,GOLDEN MEDICAL CLINIC,GOLDEN,BC,V0A 1H0,CANADA,,,1 IHA,Interior,5
PCC_0521,PO BOX 160,"KIMBERLEY MEDICAL CLINIC, STN MAIN",KIMBERLEY,BC,V1A 2Y6,CANADA,,,1 IHA,Interior,6
PCC_0522,PO BOX 161,EAST SHORE COMMUNITY HEALTH CENTRE,CRAWFORD BAY,BC,V0B 1E0,CANADA,,,1 IHA,Interior,1
PCC_0523,PO BOX 1690,"TUMBLER RIDGE COMMUNITY HEALTH CENTRE, COMMUNITY HEALTH CENTRE",TUMBLER RIDGE,BC,V0C 2W0,CANADA,,,5 NHA,Northern,3
PCC_0524,PO BOX 1720,VILLAGE MEDICAL CLINIC,100 MILE HOUSE,BC,V0K 2E0,CANADA,,,1 IHA,Interior,1
PCC_0525,PO BOX 188,GREENWOOD MEDICAL CLINIC,GREENWOOD,BC,V0H 1J0,CANADA,,,1 IHA,Interior,2
PCC_0526,,PO BOX 20010 COMOX CENTER PO,COMOX,BC,V9M 4H3,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0527,,PO BOX 20017 SOOKE CENTER PO,SOOKE,BC,V9Z 1L6,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0528,PO BOX 2019,ROCKY MOUNTAIN HEALTH CENTRE,FERNIE,BC,V0B 1M0,CANADA,,,1 IHA,Interior,3
PCC_0529,PO BOX 220,BELLA COOLA MEDICAL CLINIC,BELLA COOLA,BC,V0T 1C0,CANADA,,,3 VCHA,Vancouver Coastal,2
PCC_0530,,PO BOX 22149 CAPRI CENTRE,KELOWNA,BC,V1Y 9N9,CANADA,,,1 IHA,Interior,1
PCC_0531,PO BOX 250,PARKSVILLE MEDICAL CLINIC,PARKSVILLE,BC,V9P 2G4,CANADA,,,4 VIHA,Vancouver Island,2
PCC_0532,PO BOX 250,HARBOURSIDE MEDICAL AND WALK IN CLINIC,QUATHIASKI COVE,BC,V0P 1N0,CANADA,,,4 VIHA,Vancouver Island,2
PCC_0533,PO BOX 250,COWRIE MEDICAL CLINIC,SECHELT,BC,V0N 3A0,CANADA,,,3 VCHA,Vancouver Coastal,1
PCC_0534,PO BOX 2769,CHISEL PEAK MEDICAL CLINIC,INVERMERE,BC,V0A 1K0,CANADA,,,1 IHA,Interior,2
PCC_0535,PO BOX 277,STN DEL CENTRE,MAPLE RIDGE,BC,V2X 7G2,CANADA,,,2 FHA,Fraser,1
